created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-12-17 11:40:27 UTC,322,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:40:56 UTC,323,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:41:11 UTC,324,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:41:27 UTC,325,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:41:58 UTC,326,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:42:15 UTC,327,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:42:30 UTC,328,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:42:46 UTC,329,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:43:01 UTC,330,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:43:17 UTC,331,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:43:32 UTC,332,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:43:48 UTC,333,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:44:03 UTC,334,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:44:18 UTC,335,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:44:34 UTC,336,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:44:50 UTC,337,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:45:05 UTC,338,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:45:23 UTC,339,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:45:52 UTC,340,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:46:08 UTC,341,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:46:23 UTC,342,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:46:39 UTC,343,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:46:54 UTC,344,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:47:10 UTC,345,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:47:25 UTC,346,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:47:41 UTC,347,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:47:56 UTC,348,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:48:12 UTC,349,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:48:28 UTC,350,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:48:43 UTC,351,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:48:59 UTC,352,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:49:14 UTC,353,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:49:30 UTC,354,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:49:45 UTC,355,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:50:01 UTC,356,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:50:17 UTC,357,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:50:32 UTC,358,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:50:48 UTC,359,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:51:04 UTC,360,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:51:19 UTC,361,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:51:36 UTC,362,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:52:12 UTC,363,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:52:37 UTC,364,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:52:53 UTC,365,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:53:08 UTC,366,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:53:24 UTC,367,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:53:40 UTC,368,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:54:10 UTC,369,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:54:26 UTC,370,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:54:41 UTC,371,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:54:57 UTC,372,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:55:12 UTC,373,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:55:28 UTC,374,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:55:59 UTC,375,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:56:15 UTC,376,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:56:31 UTC,377,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:56:46 UTC,378,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:57:03 UTC,379,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:57:19 UTC,380,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:57:49 UTC,381,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:58:04 UTC,382,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:58:20 UTC,383,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:58:35 UTC,384,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:58:51 UTC,385,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:59:06 UTC,386,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:59:22 UTC,387,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:59:37 UTC,388,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 11:59:53 UTC,389,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:00:08 UTC,390,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:00:24 UTC,391,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:00:39 UTC,392,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:00:55 UTC,393,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:01:11 UTC,394,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:01:26 UTC,395,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:01:42 UTC,396,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:01:57 UTC,397,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:02:13 UTC,398,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:02:31 UTC,399,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:03:00 UTC,400,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:03:16 UTC,401,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:03:31 UTC,402,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:03:47 UTC,403,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:04:02 UTC,404,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:04:17 UTC,405,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:04:33 UTC,406,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:04:50 UTC,407,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:05:20 UTC,408,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:05:35 UTC,409,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:05:51 UTC,410,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:06:08 UTC,411,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:06:23 UTC,412,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:06:38 UTC,413,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:06:54 UTC,414,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:07:45 UTC,415,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:08:11 UTC,416,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:08:27 UTC,417,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:08:42 UTC,418,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:08:58 UTC,419,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:09:13 UTC,420,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:09:29 UTC,421,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:09:44 UTC,422,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:10:00 UTC,423,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:10:16 UTC,424,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:10:31 UTC,425,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:10:47 UTC,426,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:11:02 UTC,427,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:11:18 UTC,428,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:11:33 UTC,429,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:12:21 UTC,430,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:12:36 UTC,431,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:12:52 UTC,432,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:13:07 UTC,433,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:13:23 UTC,434,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:13:38 UTC,435,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:13:54 UTC,436,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:14:09 UTC,437,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:14:25 UTC,438,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:14:40 UTC,439,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:14:56 UTC,440,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:15:12 UTC,441,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:15:27 UTC,442,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:15:43 UTC,443,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:15:58 UTC,444,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:16:14 UTC,445,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:16:30 UTC,446,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:16:45 UTC,447,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:17:02 UTC,448,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:17:17 UTC,449,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:17:48 UTC,450,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:18:03 UTC,451,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:18:20 UTC,452,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:18:35 UTC,453,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:18:50 UTC,454,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:19:05 UTC,455,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:19:21 UTC,456,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:19:36 UTC,457,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:19:52 UTC,458,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:20:08 UTC,459,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:20:23 UTC,460,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:20:40 UTC,461,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:21:10 UTC,462,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:21:25 UTC,463,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:21:41 UTC,464,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:21:56 UTC,465,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:22:13 UTC,466,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:22:28 UTC,467,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:22:43 UTC,468,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:22:59 UTC,469,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:23:16 UTC,470,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:23:47 UTC,471,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:24:17 UTC,472,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:24:33 UTC,473,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:24:48 UTC,474,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:25:04 UTC,475,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:25:19 UTC,476,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:25:35 UTC,477,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:25:50 UTC,478,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:26:06 UTC,479,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:26:21 UTC,480,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:26:37 UTC,481,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:26:53 UTC,482,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:27:08 UTC,483,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:27:24 UTC,484,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:27:40 UTC,485,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:27:55 UTC,486,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:28:10 UTC,487,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:28:26 UTC,488,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:28:41 UTC,489,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:28:57 UTC,490,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:29:12 UTC,491,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:29:28 UTC,492,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:29:44 UTC,493,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:29:59 UTC,494,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:30:15 UTC,495,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:30:30 UTC,496,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:30:47 UTC,497,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:31:18 UTC,498,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:31:34 UTC,499,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:31:49 UTC,500,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:32:05 UTC,501,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:32:20 UTC,502,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:32:35 UTC,503,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:32:51 UTC,504,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:33:07 UTC,505,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:33:23 UTC,506,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:33:54 UTC,507,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:34:24 UTC,508,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:34:39 UTC,509,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:34:55 UTC,510,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:35:11 UTC,511,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:35:26 UTC,512,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:35:42 UTC,513,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:35:57 UTC,514,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:36:13 UTC,515,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:36:28 UTC,516,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:36:44 UTC,517,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:36:59 UTC,518,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:37:15 UTC,519,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:37:31 UTC,520,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:37:47 UTC,521,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:38:03 UTC,522,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:38:18 UTC,523,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:38:34 UTC,524,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:39:04 UTC,525,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:39:20 UTC,526,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:39:35 UTC,527,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:39:51 UTC,528,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:40:07 UTC,529,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:40:22 UTC,530,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:40:37 UTC,531,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:40:54 UTC,532,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:41:09 UTC,533,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:41:25 UTC,534,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:41:40 UTC,535,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:41:55 UTC,536,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:42:11 UTC,537,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:42:26 UTC,538,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:42:42 UTC,539,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:42:58 UTC,540,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:43:13 UTC,541,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:43:29 UTC,542,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:43:44 UTC,543,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:44:00 UTC,544,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:44:15 UTC,545,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:44:31 UTC,546,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:44:47 UTC,547,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:45:03 UTC,548,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:45:18 UTC,549,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:45:34 UTC,550,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:45:49 UTC,551,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:46:05 UTC,552,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:46:20 UTC,553,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:46:37 UTC,554,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:47:09 UTC,555,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:47:27 UTC,556,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:47:55 UTC,557,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:48:26 UTC,558,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:48:55 UTC,559,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:49:10 UTC,560,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:49:26 UTC,561,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:49:42 UTC,562,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:49:57 UTC,563,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:50:13 UTC,564,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:50:28 UTC,565,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:50:44 UTC,566,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 12:50:59 UTC,567,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 15:58:51 UTC,568,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 15:59:06 UTC,569,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 15:59:22 UTC,570,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 15:59:38 UTC,571,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 15:59:54 UTC,572,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:00:15 UTC,573,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:00:40 UTC,574,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:00:56 UTC,575,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:02:25 UTC,576,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:02:40 UTC,577,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:03:33 UTC,578,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:03:49 UTC,579,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:04:05 UTC,580,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:04:20 UTC,581,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:04:37 UTC,582,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:04:52 UTC,583,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:05:07 UTC,584,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:05:22 UTC,585,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:05:39 UTC,586,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:05:54 UTC,587,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:06:11 UTC,588,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:06:41 UTC,589,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:06:56 UTC,590,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:07:12 UTC,591,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:07:28 UTC,592,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:07:43 UTC,593,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:07:59 UTC,594,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:08:15 UTC,595,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:08:31 UTC,596,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:08:47 UTC,597,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:09:02 UTC,598,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:09:18 UTC,599,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:09:34 UTC,600,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:09:49 UTC,601,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:10:22 UTC,602,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:13:48 UTC,603,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:14:04 UTC,604,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:14:20 UTC,605,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:14:35 UTC,606,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:14:51 UTC,607,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:15:07 UTC,608,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:15:58 UTC,609,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:16:13 UTC,610,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:16:29 UTC,611,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:16:45 UTC,612,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:17:00 UTC,613,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:17:59 UTC,614,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:18:14 UTC,615,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:18:30 UTC,616,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:18:45 UTC,617,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:19:01 UTC,618,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:19:17 UTC,619,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:19:33 UTC,620,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:19:49 UTC,621,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:20:04 UTC,622,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:20:19 UTC,623,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:20:35 UTC,624,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:20:50 UTC,625,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:21:07 UTC,626,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:22:17 UTC,627,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:22:33 UTC,628,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:22:48 UTC,629,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:23:04 UTC,630,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:23:20 UTC,631,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:23:36 UTC,632,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:24:07 UTC,633,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:24:23 UTC,634,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:25:25 UTC,635,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:25:41 UTC,636,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:25:56 UTC,637,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:26:12 UTC,638,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:26:27 UTC,639,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:26:43 UTC,640,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:26:58 UTC,641,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:27:14 UTC,642,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:27:29 UTC,643,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:27:45 UTC,644,22.40,260,31,1,0,0,9928492120,9928492120
2017-12-17 16:28:01 UTC,645,22.40,260,31,1,0,0,9928492120,9928492120
